row_index,problem,feedback,ambiguity,participant_count_n,ev_a,ev_b_oracle,ev_difference_b_minus_a_oracle,ev_benchmark_favors,observed_brate,ml_predicted_brate,absolute_error,human_aggregate_favors,deviation_type,highly_divided,ml_successfully_predicts_deviation,ml_fails_to_predict_deviation,ha,pha,la,hb,phb,lb,lottery_shape_b,correlation,gamble_a,gamble_b
7017,5671,True,False,17,18.0,20.0,2.0,B,0.4470588235294118,0.5022800015929261,0.05522117806351429,A,none,False,False,False,18,1.0,18,22,0.6,17,3,0,p=1→18; p=0→18,p=0.4→17; p=0.3→27; p=0.15→25; p=0.075→21; p=0.0375→13; p=0.01875→-3; p=0.01875→-35
7018,5672,False,False,15,14.459999999999999,27.75,13.290000000000001,B,0.6933333333333334,0.7545114516915749,0.061178118358241496,B,none,False,False,False,60,0.01,14,57,0.25,18,2,1,p=0.01→60; p=0.99→14,p=0.75→18; p=0.125→51; p=0.0625→53; p=0.03125→57; p=0.015625→65; p=0.0078125→81; p=0.00390625→113; p=0.00390625→177
7038,5690,True,False,16,21.6,33.0,11.399999999999999,B,0.8500000000000001,0.8405290864203423,0.009470913579657791,B,none,False,False,False,27,0.1,21,33,0.1,33,0,0,p=0.1→27; p=0.9→21,p=0.9→33; p=0.1→33
7040,5692,True,True,16,2.11,9.0,6.890000000000001,B,0.375,0.5370879340356476,0.16208793403564759,A,strong_ev_b_humans_favor_a,False,False,True,13,0.01,2,19,0.6,-6,0,0,p=0.01→13; p=0.99→2,p=0.4→-6; p=0.6→19
7043,5695,True,False,16,29.549999999999997,32.3,2.75,B,0.5875,0.553206227810211,0.03429377218978902,B,none,False,False,False,78,0.05,27,34,0.95,0,1,0,p=0.05→78; p=0.95→27,p=0.05→0; p=0.00742187→30.5; p=0.0519531→31.5; p=0.155859→32.5; p=0.259766→33.5; p=0.259766→34.5; p=0.155859→35.5; p=0.0519531→36.5; p=0.00742187→37.5
7051,5703,True,True,16,0.0,-1.9500000000000008,-1.9500000000000008,A,0.18750000000000008,0.11442960557741765,0.07307039442258244,A,none,False,False,False,0,1.0,0,-1,0.95,-20,0,0,p=1→0; p=0→0,p=0.05→-20; p=0.95→-1
7055,5707,True,False,18,-10.0,-11.4,-1.4000000000000004,A,0.7,0.6839164229791949,0.016083577020805095,B,none,False,False,False,-10,1.0,-10,11,0.6,-45,1,0,p=1→-10; p=0→-10,p=0.4→-45; p=0.01875→8.5; p=0.09375→9.5; p=0.1875→10.5; p=0.1875→11.5; p=0.09375→12.5; p=0.01875→13.5
7064,5714,True,False,16,-7.2,-9.199999999999998,-1.9999999999999973,A,0.4625,0.6380392498538884,0.17553924985388836,A,none,True,False,False,-7,0.8,-8,28,0.4,-34,0,0,p=0.8→-7; p=0.2→-8,p=0.6→-34; p=0.4→28
7069,5718,True,False,19,15.0,19.6,4.600000000000001,B,0.7368421052631579,0.7129451948296658,0.02389691043349207,B,none,False,False,False,15,1.0,15,31,0.4,12,0,0,p=1→15; p=0→15,p=0.6→12; p=0.4→31
7074,5722,True,True,16,-6.0,-1.7999999999999992,4.200000000000001,B,0.5375,0.7361727953205375,0.1986727953205375,B,none,True,False,False,-4,0.6,-9,2,0.9,-36,0,0,p=0.6→-4; p=0.4→-9,p=0.1→-36; p=0.9→2
7091,5735,True,False,17,11.0,14.5,3.5,B,0.7764705882352941,0.7249962335958875,0.05147435463940664,B,none,False,False,False,11,1.0,11,20,0.5,9,3,0,p=1→11; p=0→11,p=0.5→9; p=0.25→22; p=0.125→20; p=0.125→16
7092,5736,True,True,19,24.0,24.0,0.0,tie,0.6526315789473685,0.6516858874327677,0.0009456915146007772,B,none,False,False,False,24,1.0,24,24,1.0,24,2,0,p=1→24; p=0→24,p=0.5→19; p=0.25→21; p=0.125→25; p=0.0625→33; p=0.03125→49; p=0.03125→81
7102,5743,True,True,20,25.200000000000003,35.400000000000006,10.200000000000003,B,0.76,0.6982649454504188,0.06173505454958117,B,none,False,False,False,74,0.2,13,37,0.9,21,1,0,p=0.2→74; p=0.8→13,p=0.1→21; p=0.1125→35.5; p=0.3375→36.5; p=0.3375→37.5; p=0.1125→38.5
7106,5747,True,False,17,-1.0,0.39999999999999947,1.3999999999999995,B,0.6588235294117648,0.6947448407251291,0.03592131131336429,B,none,False,False,False,-1,1.0,-1,1,0.95,-11,0,0,p=1→-1; p=0→-1,p=0.05→-11; p=0.95→1
7120,5758,False,False,17,26.0,24.2,-1.8000000000000007,A,0.5411764705882353,0.4970556591991962,0.04412081138903906,B,none,True,False,False,26,1.0,26,31,0.6,14,1,0,p=1→26; p=0→26,p=0.4→14; p=0.01875→28.5; p=0.09375→29.5; p=0.1875→30.5; p=0.1875→31.5; p=0.09375→32.5; p=0.01875→33.5
7121,5758,True,False,15,26.0,24.2,-1.8000000000000007,A,0.6133333333333333,0.5134305357125711,0.09990279762076215,B,none,False,False,False,26,1.0,26,31,0.6,14,1,0,p=1→26; p=0→26,p=0.4→14; p=0.01875→28.5; p=0.09375→29.5; p=0.1875→30.5; p=0.1875→31.5; p=0.09375→32.5; p=0.01875→33.5
7134,5769,True,True,20,-4.75,-7.399999999999999,-2.6499999999999986,A,0.42,0.6028186229778694,0.18281862297786938,A,none,False,False,False,-1,0.75,-16,40,0.4,-39,0,0,p=0.75→-1; p=0.25→-16,p=0.6→-39; p=0.4→40
7143,5776,True,False,20,22.0,35.800000000000004,13.800000000000004,B,0.8400000000000001,0.8451190487733704,0.005119048773370327,B,none,False,False,False,22,1.0,22,39,0.8,23,3,0,p=1→22; p=0→22,p=0.2→23; p=0.4→41; p=0.2→39; p=0.2→35
7166,5794,False,True,16,16.0,16.0,0.0,tie,0.7374999999999999,0.5226138742486152,0.21488612575138477,B,none,False,False,False,16,1.0,16,33,0.5,-1,1,0,p=1→16; p=0→16,p=0.5→-1; p=0.015625→30.5; p=0.078125→31.5; p=0.15625→32.5; p=0.15625→33.5; p=0.078125→34.5; p=0.015625→35.5
7167,5794,True,True,17,16.0,16.0,0.0,tie,0.6588235294117647,0.5360011169117,0.12282241250006465,B,none,False,False,False,16,1.0,16,33,0.5,-1,1,0,p=1→16; p=0→16,p=0.5→-1; p=0.015625→30.5; p=0.078125→31.5; p=0.15625→32.5; p=0.15625→33.5; p=0.078125→34.5; p=0.015625→35.5
7170,5797,False,True,16,12.0,19.0,7.0,B,0.8875000000000001,0.7756159087901915,0.11188409120980858,B,none,False,False,False,12,1.0,12,28,0.4,13,0,0,p=1→12; p=0→12,p=0.6→13; p=0.4→28
7173,5800,True,False,17,14.16,20.5,6.34,B,0.7411764705882353,0.6640812334929994,0.07709523709523591,B,none,False,False,False,30,0.01,14,26,0.75,4,1,0,p=0.01→30; p=0.99→14,p=0.25→4; p=0.0234375→23.5; p=0.117188→24.5; p=0.234375→25.5; p=0.234375→26.5; p=0.117188→27.5; p=0.0234375→28.5
7175,5802,False,True,16,7.0,8.200000000000003,1.2000000000000028,B,0.75,0.5650119301678661,0.1849880698321339,B,none,False,False,False,61,0.25,-11,34,0.4,-9,1,0,p=0.25→61; p=0.75→-11,p=0.6→-9; p=0.2→33.5; p=0.2→34.5
7176,5802,True,True,16,7.0,8.200000000000003,1.2000000000000028,B,0.8250000000000002,0.5543074209278165,0.2706925790721837,B,none,False,False,False,61,0.25,-11,34,0.4,-9,1,0,p=0.25→61; p=0.75→-11,p=0.6→-9; p=0.2→33.5; p=0.2→34.5
7179,5805,True,False,17,23.0,26.6,3.6000000000000014,B,0.8941176470588235,0.825294825805395,0.06882282125342842,B,none,False,False,False,23,1.0,23,27,0.9,23,1,0,p=1→23; p=0→23,p=0.1→23; p=0.00703125→23.5; p=0.0492187→24.5; p=0.147656→25.5; p=0.246094→26.5; p=0.246094→27.5; p=0.147656→28.5; p=0.0492187→29.5; p=0.00703125→30.5
7188,5811,False,False,16,15.66,19.800000000000004,4.140000000000004,B,0.52109375,0.5487595359686303,0.02766578596863023,B,none,True,False,False,16,0.99,-18,29,0.8,-17,0,1,p=0.99→16; p=0.01→-18,p=0.2→-17; p=0.8→29
7189,5811,True,False,17,15.66,19.800000000000004,4.140000000000004,B,0.6823529411764706,0.5532900066433009,0.12906293453316975,B,none,False,False,False,16,0.99,-18,29,0.8,-17,0,1,p=0.99→16; p=0.01→-18,p=0.2→-17; p=0.8→29
7207,5824,False,False,32,9.7,11.889999999999999,2.1899999999999995,B,0.4624999999999999,0.6316944597971057,0.1691944597971058,A,none,True,False,False,10,0.9,7,12,0.99,1,1,0,p=0.9→10; p=0.1→7,p=0.01→1; p=0.12375→10.5; p=0.37125→11.5; p=0.37125→12.5; p=0.12375→13.5
7208,5824,True,False,16,9.7,11.889999999999999,2.1899999999999995,B,0.6,0.6978554637212396,0.09785546372123965,B,none,False,False,False,10,0.9,7,12,0.99,1,1,0,p=0.9→10; p=0.1→7,p=0.01→1; p=0.12375→10.5; p=0.37125→11.5; p=0.37125→12.5; p=0.12375→13.5
7214,5829,True,True,18,6.0,13.5,7.5,B,0.5,0.5661612796374806,0.06616127963748064,tie,none,True,False,False,6,1.0,6,77,0.5,-50,3,0,p=1→6; p=0→6,p=0.5→-50; p=0.25→83; p=0.125→81; p=0.0625→77; p=0.03125→69; p=0.015625→53; p=0.0078125→21; p=0.0078125→-43
7217,5832,True,False,18,25.0,31.200000000000003,6.200000000000003,B,0.8333333333333333,0.6974074008263094,0.1359259325070239,B,none,False,False,False,25,1.0,25,34,0.9,6,1,0,p=1→25; p=0→25,p=0.1→6; p=0.028125→31.5; p=0.140625→32.5; p=0.28125→33.5; p=0.28125→34.5; p=0.140625→35.5; p=0.028125→36.5
7221,5835,True,False,32,25.0,31.5,6.5,B,0.6225961538461537,0.5029194686411975,0.11967668520495622,B,none,False,False,False,25,1.0,25,93,0.25,11,0,0,p=1→25; p=0→25,p=0.75→11; p=0.25→93
7222,5836,True,False,17,14.0,22.2,8.2,B,0.6705882352941176,0.7259207748203508,0.05533253952623318,B,none,False,False,False,89,0.25,-11,27,0.6,15,1,-1,p=0.25→89; p=0.75→-11,p=0.4→15; p=0.0046875→23.5; p=0.0328125→24.5; p=0.0984375→25.5; p=0.164062→26.5; p=0.164062→27.5; p=0.0984375→28.5; p=0.0328125→29.5; p=0.0046875→30.5
7228,5842,False,False,16,30.0,25.779999999999998,-4.220000000000002,A,0.17500000000000002,0.22543387252014832,0.050433872520148304,A,none,False,False,False,30,1.0,30,26,0.99,4,0,0,p=1→30; p=0→30,p=0.01→4; p=0.99→26
7229,5842,True,False,16,30.0,25.779999999999998,-4.220000000000002,A,0.1,0.12514071651040834,0.025140716510408334,A,none,False,False,False,30,1.0,30,26,0.99,4,0,0,p=1→30; p=0→30,p=0.01→4; p=0.99→26
7240,5851,True,False,15,4.9,9.6,4.699999999999999,B,0.6799999999999999,0.6988175166052234,0.01881751660522346,B,none,False,False,False,79,0.05,1,12,0.6,6,1,0,p=0.05→79; p=0.95→1,p=0.4→6; p=0.01875→9.5; p=0.09375→10.5; p=0.1875→11.5; p=0.1875→12.5; p=0.09375→13.5; p=0.01875→14.5
7243,5854,False,False,16,29.0,29.8,0.8000000000000007,B,0.9375,0.7832125389286912,0.15428746107130875,B,none,False,False,False,29,1.0,29,37,0.1,29,1,0,p=1→29; p=0→29,p=0.9→29; p=0.00078125→33.5; p=0.00546875→34.5; p=0.0164063→35.5; p=0.0273438→36.5; p=0.0273438→37.5; p=0.0164063→38.5; p=0.00546875→39.5; p=0.00078125→40.5
7244,5854,True,False,16,29.0,29.8,0.8000000000000007,B,0.8625,0.8112879278121956,0.051212072187804436,B,none,False,False,False,29,1.0,29,37,0.1,29,1,0,p=1→29; p=0→29,p=0.9→29; p=0.00078125→33.5; p=0.00546875→34.5; p=0.0164063→35.5; p=0.0273438→36.5; p=0.0273438→37.5; p=0.0164063→38.5; p=0.00546875→39.5; p=0.00078125→40.5
7245,5855,False,False,16,12.0,9.8,-2.1999999999999993,A,0.2,0.20532410408080476,0.005324104080804748,A,none,False,False,False,12,1.0,12,11,0.6,8,0,0,p=1→12; p=0→12,p=0.4→8; p=0.6→11
7250,5859,True,False,15,24.0,26.0,2.0,B,0.6933333333333334,0.5911547122027664,0.10217862113056697,B,none,False,False,False,45,0.5,3,35,0.1,25,0,1,p=0.5→45; p=0.5→3,p=0.9→25; p=0.1→35
7252,5861,False,False,16,17.0,15.399999999999999,-1.6000000000000014,A,0.3625,0.44106576020667615,0.07856576020667616,A,none,False,False,False,17,1.0,17,23,0.6,4,0,0,p=1→17; p=0→17,p=0.4→4; p=0.6→23
7253,5861,True,False,15,17.0,15.399999999999999,-1.6000000000000014,A,0.44,0.43390399189533185,0.006096008104668149,A,none,False,False,False,17,1.0,17,23,0.6,4,0,0,p=1→17; p=0→17,p=0.4→4; p=0.6→23
7256,5864,True,True,16,17.0,7.35,-9.65,A,0.6124999999999999,0.4630375730502594,0.14946242694974055,B,strong_ev_a_humans_favor_b,False,False,True,17,1.0,17,42,0.01,7,0,0,p=1→17; p=0→17,p=0.99→7; p=0.01→42
7258,5866,True,False,15,17.0,17.5,0.5,B,0.7066666666666667,0.7599681752372983,0.05330150857063165,B,none,False,False,False,17,1.0,17,18,0.5,17,0,0,p=1→17; p=0→17,p=0.5→17; p=0.5→18
7261,5868,True,False,18,27.0,33.5,6.5,B,0.6666666666666666,0.6399281599812885,0.02673850668537814,B,none,False,False,False,94,0.5,-40,40,0.5,27,0,0,p=0.5→94; p=0.5→-40,p=0.5→27; p=0.5→40
7263,5870,True,True,17,8.0,5.75,-2.25,A,0.25882352941176473,0.44960373280187554,0.19078020339011081,A,none,False,False,False,10,0.8,0,77,0.25,-18,0,0,p=0.8→10; p=0.2→0,p=0.75→-18; p=0.25→77
7269,5875,True,False,16,3.0,12.9,9.9,B,0.95,0.8909002729944437,0.05909972700555621,B,none,False,False,False,3,1.0,3,13,0.95,11,1,0,p=1→3; p=0→3,p=0.05→11; p=0.00742187→9.5; p=0.0519531→10.5; p=0.155859→11.5; p=0.259766→12.5; p=0.259766→13.5; p=0.155859→14.5; p=0.0519531→15.5; p=0.00742187→16.5
7280,5885,True,False,16,-7.0,-10.5,-3.5,A,0.2375,0.22581024281243803,0.011689757187561961,A,none,False,False,False,-7,1.0,-7,-6,0.75,-24,0,0,p=1→-7; p=0→-7,p=0.25→-24; p=0.75→-6
7289,5893,False,False,16,10.0,3.3,-6.7,A,0.4375,0.42518134490419884,0.012318655095801156,A,none,False,False,False,10,1.0,10,28,0.05,2,2,0,p=1→10; p=0→10,p=0.95→2; p=0.025→22; p=0.0125→24; p=0.00625→28; p=0.003125→36; p=0.0015625→52; p=0.00078125→84; p=0.00078125→148
7290,5893,True,False,17,10.0,3.3,-6.7,A,0.3647058823529412,0.39068122800956023,0.02597534565661902,A,none,False,False,False,10,1.0,10,28,0.05,2,2,0,p=1→10; p=0→10,p=0.95→2; p=0.025→22; p=0.0125→24; p=0.00625→28; p=0.003125→36; p=0.0015625→52; p=0.00078125→84; p=0.00078125→148
7294,5896,True,False,15,-9.599999999999998,-5.1,4.499999999999998,B,0.4133333333333334,0.5193056958048268,0.10597236247149339,A,none,False,False,False,66,0.1,-18,-3,0.9,-24,0,1,p=0.1→66; p=0.9→-18,p=0.1→-24; p=0.9→-3
7296,5898,True,False,15,-4.25,-12.149999999999999,-7.899999999999999,A,0.13333333333333333,0.15227393293577324,0.018940599602439906,A,none,False,False,False,13,0.25,-10,-12,0.95,-15,0,0,p=0.25→13; p=0.75→-10,p=0.05→-15; p=0.95→-12
7297,5899,False,False,16,19.0,24.400000000000002,5.400000000000002,B,0.3875,0.42216241223753237,0.03466241223753236,A,strong_ev_b_humans_favor_a,False,True,False,19,1.0,19,67,0.4,-4,0,0,p=1→19; p=0→19,p=0.6→-4; p=0.4→67
7301,5902,True,False,18,10.77,14.0,3.2300000000000004,B,0.3888888888888889,0.41072825611351055,0.021839367224621653,A,none,False,False,False,11,0.99,-12,52,0.6,-43,0,0,p=0.99→11; p=0.01→-12,p=0.4→-43; p=0.6→52
7328,5924,False,False,16,18.0,31.450000000000003,13.450000000000003,B,0.925,0.756593539703533,0.168406460296467,B,none,False,False,False,37,0.5,-1,76,0.01,31,1,0,p=0.5→37; p=0.5→-1,p=0.99→31; p=0.005→75.5; p=0.005→76.5
7340,5933,True,False,15,14.0,13.6,-0.40000000000000036,A,0.5466666666666666,0.4484618796712768,0.09820478699538981,B,none,True,False,False,14,1.0,14,38,0.6,-23,3,0,p=1→14; p=0→14,p=0.4→-23; p=0.3→42; p=0.15→40; p=0.075→36; p=0.0375→28; p=0.0375→12
7352,5942,True,False,15,13.0,20.600000000000005,7.600000000000005,B,0.44,0.5329732066823126,0.09297320668231263,A,none,False,False,False,17,0.75,1,34,0.8,-33,3,0,p=0.75→17; p=0.25→1,p=0.2→-33; p=0.4→36; p=0.2→34; p=0.2→30
7355,5945,False,False,16,12.0,19.65,7.649999999999999,B,0.7999999999999999,0.7763122313293205,0.023687768670679454,B,none,False,False,False,12,1.0,12,89,0.05,16,1,0,p=1→12; p=0→12,p=0.95→16; p=0.025→88.5; p=0.025→89.5
7356,5945,True,False,16,12.0,19.65,7.649999999999999,B,0.9,0.8482734872338669,0.05172651276613316,B,none,False,False,False,12,1.0,12,89,0.05,16,1,0,p=1→12; p=0→12,p=0.95→16; p=0.025→88.5; p=0.025→89.5
7365,5952,False,False,16,10.0,13.0,3.0,B,0.65,0.7585543605643591,0.10855436056435908,B,none,False,False,False,10,1.0,10,16,0.4,11,0,0,p=1→10; p=0→10,p=0.6→11; p=0.4→16
7371,5956,True,False,17,15.0,5.6000000000000005,-9.399999999999999,A,0.388235294117647,0.3142683414812745,0.07396695263637248,A,none,False,False,False,15,1.0,15,29,0.1,3,2,0,p=1→15; p=0→15,p=0.9→3; p=0.05→25; p=0.025→27; p=0.0125→31; p=0.00625→39; p=0.00625→55
7380,5965,False,False,15,2.0,-0.040000000000000036,-2.04,A,0.08,0.17771442273599458,0.09771442273599458,A,none,False,False,False,2,1.0,2,0,0.99,-4,1,0,p=1→2; p=0→2,p=0.01→-4; p=0.0309375→-2.5; p=0.154688→-1.5; p=0.309375→-0.5; p=0.309375→0.5; p=0.154688→1.5; p=0.0309375→2.5
7401,5985,True,False,15,16.0,16.0,0.0,tie,0.3866666666666667,0.4041933535624465,0.017526686895779797,A,none,False,False,False,16,1.0,16,64,0.4,-16,0,0,p=1→16; p=0→16,p=0.6→-16; p=0.4→64
7403,5987,True,False,16,14.0,20.400000000000002,6.400000000000002,B,0.3375,0.6654645903598122,0.3279645903598122,A,strong_ev_b_humans_favor_a,False,False,True,25,0.5,3,78,0.2,6,2,0,p=0.5→25; p=0.5→3,p=0.8→6; p=0.1→77; p=0.1→79
7408,5991,True,False,18,3.0,-2.5,-5.5,A,0.30000000000000004,0.22111683808785398,0.07888316191214606,A,none,False,False,False,3,1.0,3,7,0.5,-12,0,0,p=1→3; p=0→3,p=0.5→-12; p=0.5→7
7417,5997,True,False,16,19.0,20.75,1.75,B,0.4625,0.4057429694719641,0.056757030528035934,A,none,True,False,False,19,1.0,19,43,0.75,-46,0,0,p=1→19; p=0→19,p=0.25→-46; p=0.75→43
7429,6008,True,False,18,29.4,28.0,-1.3999999999999986,A,0.35185185185185186,0.4693888568146186,0.11753700496276676,A,none,False,False,False,31,0.8,23,39,0.75,-5,2,0,p=0.8→31; p=0.2→23,p=0.25→-5; p=0.375→37; p=0.1875→39; p=0.1875→43
7432,6010,False,False,15,17.0,18.25,1.25,B,0.68,0.6457776905136821,0.03422230948631799,B,none,False,False,False,59,0.4,-11,19,0.25,18,1,1,p=0.4→59; p=0.6→-11,p=0.75→18; p=0.00195312→15.5; p=0.0136719→16.5; p=0.0410156→17.5; p=0.0683594→18.5; p=0.0683594→19.5; p=0.0410156→20.5; p=0.0136719→21.5; p=0.00195312→22.5
7433,6010,True,False,18,17.0,18.25,1.25,B,0.6666666666666665,0.6525821198111145,0.01408454685555205,B,none,False,False,False,59,0.4,-11,19,0.25,18,1,1,p=0.4→59; p=0.6→-11,p=0.75→18; p=0.00195312→15.5; p=0.0136719→16.5; p=0.0410156→17.5; p=0.0683594→18.5; p=0.0683594→19.5; p=0.0410156→20.5; p=0.0136719→21.5; p=0.00195312→22.5
7440,6015,True,False,16,19.0,18.900000000000002,-0.09999999999999787,A,0.5875,0.5300214489205933,0.05747855107940669,B,none,False,False,False,19,1.0,19,36,0.1,17,0,0,p=1→19; p=0→19,p=0.9→17; p=0.1→36
7447,6020,True,False,22,-10.08,-17.099999999999998,-7.019999999999998,A,0.20909090909090908,0.14561775803682095,0.06347315105408813,A,none,False,False,False,-10,0.99,-18,-17,0.99,-27,1,0,p=0.99→-10; p=0.01→-18,p=0.01→-27; p=0.0309375→-19.5; p=0.154688→-18.5; p=0.309375→-17.5; p=0.309375→-16.5; p=0.154688→-15.5; p=0.0309375→-14.5
7450,6022,True,False,16,29.25,33.2,3.950000000000003,B,0.3375,0.5176806161544255,0.1801806161544255,A,none,False,False,False,31,0.75,24,56,0.6,-1,2,-1,p=0.75→31; p=0.25→24,p=0.4→-1; p=0.3→53; p=0.15→55; p=0.075→59; p=0.075→67
7455,6027,True,False,32,-0.1999999999999993,1.75,1.9499999999999993,B,0.53125,0.5088658370306387,0.0223841629693613,B,none,True,False,False,4,0.8,-17,61,0.25,-18,1,0,p=0.8→4; p=0.2→-17,p=0.75→-18; p=0.03125→59.5; p=0.09375→60.5; p=0.09375→61.5; p=0.03125→62.5
7459,6031,True,False,17,-10.0,-15.200000000000001,-5.200000000000001,A,0.5058823529411764,0.5404407870144453,0.03455843407326886,B,none,True,False,False,-10,1.0,-10,32,0.2,-27,1,0,p=1→-10; p=0→-10,p=0.8→-27; p=0.1→31.5; p=0.1→32.5
7465,6035,True,False,17,17.0,25.0,8.0,B,0.6705882352941177,0.7381102731422041,0.06752203784808641,B,none,False,False,False,17,1.0,17,30,0.75,10,0,0,p=1→17; p=0→17,p=0.25→10; p=0.75→30
7471,6040,False,False,15,21.0,18.000000000000004,-2.9999999999999964,A,0.4,0.32211149009182527,0.07788850990817475,A,none,False,False,False,21,1.0,21,51,0.4,-4,0,0,p=1→21; p=0→21,p=0.6→-4; p=0.4→51
7472,6040,True,False,17,21.0,18.000000000000004,-2.9999999999999964,A,0.3294117647058824,0.3236067250776224,0.005805039628260011,A,none,False,False,False,21,1.0,21,51,0.4,-4,0,0,p=1→21; p=0→21,p=0.6→-4; p=0.4→51
7473,6041,True,False,17,8.0,11.2,3.1999999999999993,B,0.6588235294117648,0.6014073075914524,0.05741622182031236,B,none,False,False,False,8,1.0,8,12,0.95,-4,0,0,p=1→8; p=0→8,p=0.05→-4; p=0.95→12
7484,6051,True,False,16,-7.0,-10.25,-3.25,A,0.1375,0.15925320032646753,0.02175320032646752,A,none,False,False,False,-7,1.0,-7,-8,0.25,-11,1,0,p=1→-7; p=0→-7,p=0.75→-11; p=0.03125→-9.5; p=0.09375→-8.5; p=0.09375→-7.5; p=0.03125→-6.5
7506,6067,False,False,16,28.0,30.599999999999998,2.599999999999998,B,0.5750000000000001,0.688375776040843,0.11337577604084292,B,none,False,False,False,28,1.0,28,31,0.6,30,2,0,p=1→28; p=0→28,p=0.4→30; p=0.3→27; p=0.15→29; p=0.075→33; p=0.0375→41; p=0.0375→57
7507,6067,True,False,15,28.0,30.599999999999998,2.599999999999998,B,0.9333333333333332,0.7190270698334347,0.21430626349989856,B,none,False,False,False,28,1.0,28,31,0.6,30,2,0,p=1→28; p=0→28,p=0.4→30; p=0.3→27; p=0.15→29; p=0.075→33; p=0.0375→41; p=0.0375→57
7513,6073,True,False,16,6.0,9.0,3.0,B,0.7375,0.6599119309890245,0.07758806901097559,B,none,False,False,False,6,1.0,6,21,0.6,-9,2,0,p=1→6; p=0→6,p=0.4→-9; p=0.3→16; p=0.15→18; p=0.075→22; p=0.0375→30; p=0.01875→46; p=0.01875→78
7528,6086,True,False,17,-9.0,-12.899999999999999,-3.8999999999999986,A,0.4352941176470588,0.396028489430782,0.03926562821627677,A,none,False,False,False,-9,1.0,-9,8,0.05,-14,0,0,p=1→-9; p=0→-9,p=0.95→-14; p=0.05→8
7530,6088,True,False,16,15.2,14.400000000000002,-0.7999999999999972,A,0.5625,0.4078037629569236,0.1546962370430764,B,none,False,False,False,24,0.6,2,68,0.2,1,0,0,p=0.6→24; p=0.4→2,p=0.8→1; p=0.2→68
7531,6089,True,False,16,24.0,28.8,4.800000000000001,B,0.65,0.6442087021007354,0.00579129789926458,B,none,False,False,False,45,0.5,3,36,0.1,28,0,0,p=0.5→45; p=0.5→3,p=0.9→28; p=0.1→36
7536,6094,True,False,19,2.5500000000000003,3.0,0.44999999999999973,B,0.5473684210526316,0.4974456576878444,0.04992276336478724,B,none,True,False,False,51,0.05,0,3,1.0,3,0,0,p=0.05→51; p=0.95→0,p=1→3
7544,6100,False,False,15,19.0,19.150000000000002,0.15000000000000213,B,0.8533333333333334,0.7005794077290654,0.15275392560426804,B,none,False,False,False,19,1.0,19,22,0.05,19,1,0,p=1→19; p=0→19,p=0.95→19; p=0.0015625→19.5; p=0.0078125→20.5; p=0.015625→21.5; p=0.015625→22.5; p=0.0078125→23.5; p=0.0015625→24.5
